id,user_id,meal_type,total_calories,total_protein,total_carbs,total_fat,satisfaction,created_at
c7bcbd08-bb10-4ad7-9e90-a1f68811e9d1,2b1d09aa-9efd-4c5c-8fbc-f68846a59462,breakfast,529,38.6,76.7,5.1,high,2025-03-31T00:01:14.253743
8a5896be-5b2f-49f4-87f2-91b7047311c9,2b1d09aa-9efd-4c5c-8fbc-f68846a59462,dinner,744,37.7,71.8,21.4,low,2025-04-17T00:01:14.253749
d9cbfad5-e423-4399-8144-a11f102d052c,2b1d09aa-9efd-4c5c-8fbc-f68846a59462,snack,427,13.5,45.7,29.4,low,2025-04-11T00:01:14.253756
c4faf468-0da2-4f27-ba20-86f881eeeea4,68215f85-6270-4a39-b178-e3fce655be05,breakfast,451,22.8,90.3,15.9,medium,2025-04-16T00:01:14.253763
1c628f12-0a28-4c54-ba68-628b2899a682,68215f85-6270-4a39-b178-e3fce655be05,breakfast,410,29.4,51.1,9.6,medium,2025-04-20T00:01:14.253769
c3254ac9-3cc4-462d-8de1-d51ea4fa4887,68215f85-6270-4a39-b178-e3fce655be05,breakfast,872,27.0,45.2,29.7,medium,2025-04-01T00:01:14.253776
33e8a18d-fac7-4362-80ac-88e512ead1bf,dde0aff3-c435-4d53-9720-cec1883db1e2,breakfast,865,39.1,48.8,14.7,medium,2025-04-12T00:01:14.253783
bc8fa3f5-6776-4af1-92b7-2ca9b1f9b904,dde0aff3-c435-4d53-9720-cec1883db1e2,dinner,368,25.5,30.1,20.1,low,2025-04-16T00:01:14.253790
ab3ba4cd-d416-4949-b01e-38a0a0b30466,dde0aff3-c435-4d53-9720-cec1883db1e2,lunch,477,35.6,49.4,10.0,low,2025-03-30T00:01:14.253797
ad4c93c2-b3ae-486f-b475-e44b28c4b61d,b7c5783c-5c32-4856-beed-915d90313a9f,dinner,806,14.0,97.9,26.2,low,2025-04-05T00:01:14.253806
25a30aa5-dbb6-4e07-8654-28278ff2847a,b7c5783c-5c32-4856-beed-915d90313a9f,breakfast,821,15.3,47.4,25.9,high,2025-04-15T00:01:14.253812
7bc6a4f8-f6ec-480e-80d6-b492e986f2d4,b7c5783c-5c32-4856-beed-915d90313a9f,lunch,711,28.8,99.5,22.0,high,2025-03-28T00:01:14.253819
2688762c-fc9f-4e94-b4ce-c7a4311a9e32,b7c5783c-5c32-4856-beed-915d90313a9f,snack,777,16.9,33.3,5.4,medium,2025-04-05T00:01:14.253826
a1fb4e48-43fc-4b7f-a09d-a00954c35154,25c674c4-96f5-4e4f-bcea-5538531a9018,dinner,649,12.9,54.3,12.6,medium,2025-04-11T00:01:14.253832
72d18df5-5431-4300-849c-80a5bd6c30b6,25c674c4-96f5-4e4f-bcea-5538531a9018,snack,305,34.6,56.4,11.3,high,2025-04-23T00:01:14.253839
425c5725-2c99-48cc-8265-b57f10761731,25c674c4-96f5-4e4f-bcea-5538531a9018,snack,787,15.2,51.2,21.4,medium,2025-04-21T00:01:14.253846
11915b86-bd72-477c-8e9f-da487f727e58,25c674c4-96f5-4e4f-bcea-5538531a9018,breakfast,724,5.5,94.9,18.9,low,2025-04-19T00:01:14.253857
b5509633-dc3e-49c6-89ad-a1443f93ae2b,25c674c4-96f5-4e4f-bcea-5538531a9018,snack,678,21.7,72.3,16.6,high,2025-03-25T00:01:14.253864
5c862569-c6c8-4515-bd2d-2fd9f6ee09bd,70791cc0-edc7-4af8-9c3e-0d9f5c5131dc,lunch,653,36.9,61.9,13.4,low,2025-04-15T00:01:14.253871
710e8a24-9a88-446a-9bf0-f0704dacef3d,70791cc0-edc7-4af8-9c3e-0d9f5c5131dc,dinner,444,17.0,27.5,9.9,medium,2025-04-03T00:01:14.253878
1dee43e7-d56c-443c-91f6-1e80c1c6fecf,70791cc0-edc7-4af8-9c3e-0d9f5c5131dc,lunch,723,8.1,36.7,11.0,medium,2025-04-10T00:01:14.253885
00607479-dae1-4761-913f-b3078860c308,02076b68-b46c-4be7-8b9c-d39ef29c4aac,snack,524,31.8,22.2,9.6,low,2025-04-21T00:01:14.253893
624ff00e-fed1-4595-a660-c29c0de52545,02076b68-b46c-4be7-8b9c-d39ef29c4aac,lunch,685,15.2,45.7,13.5,low,2025-03-25T00:01:14.253900
2d758b93-f793-4242-991a-84ff2c5d0df5,02076b68-b46c-4be7-8b9c-d39ef29c4aac,lunch,486,11.1,62.1,19.9,medium,2025-03-26T00:01:14.253907
bcf3137c-01e5-45e1-a9be-2f9d6d9a85c7,90ea1ce2-7134-49a1-8df4-22720b8bcfc2,snack,331,15.2,86.6,17.2,medium,2025-03-24T00:01:14.253914
07f0cc75-2711-4005-80d3-6d94c4d076f1,90ea1ce2-7134-49a1-8df4-22720b8bcfc2,breakfast,515,24.1,37.5,17.8,medium,2025-04-03T00:01:14.253922
4d6c3fcf-9635-4319-bdaa-bc9b33e5e60c,90ea1ce2-7134-49a1-8df4-22720b8bcfc2,lunch,649,14.5,25.0,5.3,medium,2025-04-15T00:01:14.253929
b069a6c8-7a04-4e55-b5a6-743d2abb0af5,90ea1ce2-7134-49a1-8df4-22720b8bcfc2,lunch,248,12.2,68.1,10.8,high,2025-03-31T00:01:14.253935
8b6c407e-f414-48fd-890f-d4cd405a9919,a3b01e3a-8fdd-4cc7-a84c-f3412a24c59a,breakfast,810,36.3,95.7,8.3,low,2025-03-27T00:01:14.253945
1636600e-c9e4-42fb-a250-a300cef33540,a3b01e3a-8fdd-4cc7-a84c-f3412a24c59a,breakfast,658,34.2,67.9,21.3,low,2025-04-09T00:01:14.253952
fc131b68-6146-432e-b32b-3ecce37bd668,a3b01e3a-8fdd-4cc7-a84c-f3412a24c59a,dinner,700,15.5,35.8,5.4,medium,2025-04-17T00:01:14.253959
67493264-292e-469f-bdd1-24db35304d9b,a3b01e3a-8fdd-4cc7-a84c-f3412a24c59a,lunch,773,9.9,71.7,19.0,high,2025-04-21T00:01:14.253966
d1c60bf0-9a7f-4857-aae2-b04e7217042e,4a1cf1ab-7ce2-498f-8549-9500c7e43f06,snack,472,20.4,20.1,6.6,high,2025-04-09T00:01:14.253974
ef7fca29-755a-4858-a6b6-3daf87175b23,4a1cf1ab-7ce2-498f-8549-9500c7e43f06,dinner,394,12.0,22.0,27.0,high,2025-04-23T00:01:14.253981
ab67a610-c349-4f71-a7e4-a952fc8c3adc,4a1cf1ab-7ce2-498f-8549-9500c7e43f06,lunch,749,28.4,55.5,20.9,high,2025-03-24T00:01:14.253987
7dd3c889-eb21-459a-9a54-8a00bff6bfc8,4a1cf1ab-7ce2-498f-8549-9500c7e43f06,breakfast,329,11.4,55.0,12.1,low,2025-04-22T00:01:14.253995
49c3beb9-2375-43b0-aafb-7a64df626ecc,4a1cf1ab-7ce2-498f-8549-9500c7e43f06,lunch,521,24.7,36.5,7.9,low,2025-04-21T00:01:14.254001
5ca5c5dc-583a-4f41-837a-c2b983fbdd28,4a1cf1ab-7ce2-498f-8549-9500c7e43f06,snack,257,12.4,83.0,26.6,high,2025-04-08T00:01:14.254008
4ef7ae5d-87a5-4653-a36d-c2c77d380f83,17c08357-631e-43a6-b513-9d35813a915d,breakfast,287,19.3,98.6,13.1,medium,2025-04-08T00:01:14.254015
96a1f850-9dab-4b69-9496-63858029cb27,17c08357-631e-43a6-b513-9d35813a915d,breakfast,737,17.8,76.8,25.5,low,2025-04-13T00:01:14.254021
bb105eac-9123-4844-9dcf-8e2c138b17a9,17c08357-631e-43a6-b513-9d35813a915d,snack,652,34.7,79.7,16.0,low,2025-03-25T00:01:14.254028
ff9cb11e-99b2-40ee-93b3-10af2e14ad9c,fdd17aec-b676-43e7-aa7f-deb8fb326f09,lunch,818,35.3,77.4,24.6,medium,2025-04-16T00:01:14.254035
b8367df6-76bb-4c0f-a01a-0e97ed290120,fdd17aec-b676-43e7-aa7f-deb8fb326f09,breakfast,414,27.6,64.7,22.1,medium,2025-03-28T00:01:14.254042
a6bc9142-2ba9-4e19-a25c-a7c0080a803e,fdd17aec-b676-43e7-aa7f-deb8fb326f09,dinner,431,8.5,99.1,21.7,medium,2025-04-02T00:01:14.254049
b51ad1a0-d780-4f17-812e-a9d89710d680,fdd17aec-b676-43e7-aa7f-deb8fb326f09,snack,555,36.7,74.6,26.1,low,2025-04-01T00:01:14.254056
bfb685ce-0684-4507-8561-d339dfdaeb51,264a6cbe-d7ec-497d-ad67-bafc131c64b7,lunch,633,39.0,77.7,28.9,medium,2025-04-01T00:01:14.254062
3ee394b5-2542-4d19-9d63-c7bf5f20ff11,264a6cbe-d7ec-497d-ad67-bafc131c64b7,snack,390,35.2,64.6,28.1,high,2025-04-23T00:01:14.254069
72bb4d49-947f-4b09-9546-ed411765139b,264a6cbe-d7ec-497d-ad67-bafc131c64b7,lunch,200,26.8,76.8,21.9,high,2025-03-30T00:01:14.254075
c44fc23a-4721-4124-8c8f-a26f794fc29d,264a6cbe-d7ec-497d-ad67-bafc131c64b7,lunch,753,36.3,27.7,13.7,high,2025-03-27T00:01:14.254082
54828734-c980-498d-94f9-191759b6393b,3719d3dc-f766-4a99-be69-17dd407128da,snack,824,26.6,94.1,25.9,high,2025-03-26T00:01:14.254091
cb63b269-3f44-4041-bc3a-810a83804286,3719d3dc-f766-4a99-be69-17dd407128da,breakfast,838,15.6,20.2,25.2,high,2025-03-24T00:01:14.254098
ad151655-b7f1-4d2d-ab3f-c94fb0b1e447,3719d3dc-f766-4a99-be69-17dd407128da,breakfast,671,36.1,42.3,12.7,high,2025-04-22T00:01:14.254105
c06c23b3-b9a6-49aa-a294-c587565dad37,3719d3dc-f766-4a99-be69-17dd407128da,snack,599,19.3,50.1,29.0,high,2025-04-08T00:01:14.254111
7b225620-7854-4d89-ac21-96d75cfa301a,93fd999e-4fa7-4e6d-b5dd-b80f1491416d,lunch,235,26.2,42.6,29.1,high,2025-04-19T00:01:14.254119
7edde9b6-c489-4e21-a79e-de9f1f314542,93fd999e-4fa7-4e6d-b5dd-b80f1491416d,snack,426,36.3,49.1,10.7,high,2025-04-04T00:01:14.254126
6f01d2df-8253-4c0c-b292-ffad2549379f,93fd999e-4fa7-4e6d-b5dd-b80f1491416d,snack,656,22.1,86.9,22.9,high,2025-04-01T00:01:14.254132
e757dc72-61aa-4a2d-b000-9316d024be27,8d4a956e-933d-4e4a-bba2-13ef245a7d46,breakfast,295,14.3,86.7,15.9,low,2025-04-23T00:01:14.254140
c8a6124f-e1b7-4456-accc-2336fd236c5d,8d4a956e-933d-4e4a-bba2-13ef245a7d46,breakfast,838,26.0,84.8,12.3,high,2025-04-07T00:01:14.254146
f3600dfc-1fdc-4ee7-a167-378a690a108f,8d4a956e-933d-4e4a-bba2-13ef245a7d46,breakfast,743,36.8,50.5,11.2,low,2025-04-01T00:01:14.254153
c58919af-58f2-4d60-8af7-646a4a042df0,c2756234-8c80-4b4e-a841-36a67bebd75f,dinner,632,31.2,30.9,24.7,low,2025-04-11T00:01:14.254159
d9dff91a-fbab-447a-bf53-3b2acda7ee2c,c2756234-8c80-4b4e-a841-36a67bebd75f,breakfast,303,16.5,57.9,5.3,low,2025-04-08T00:01:14.254166
f84cc30a-286a-4970-b9f2-be0e3a268a38,c2756234-8c80-4b4e-a841-36a67bebd75f,snack,776,31.6,47.8,16.5,high,2025-04-13T00:01:14.254172
ed2b2fab-b967-4970-bf10-36e189b857aa,c2756234-8c80-4b4e-a841-36a67bebd75f,dinner,866,26.7,24.2,21.8,low,2025-03-27T00:01:14.254180
0fe490ca-31cf-4788-a2cb-6b52791b4ef1,c2756234-8c80-4b4e-a841-36a67bebd75f,lunch,407,5.9,63.5,9.8,high,2025-04-06T00:01:14.254187
8437e314-2f66-4f15-80d5-1a811001c06e,c2756234-8c80-4b4e-a841-36a67bebd75f,snack,306,8.5,78.3,6.2,high,2025-04-21T00:01:14.254194
9d29f3ec-a5ad-43ac-9790-a8061d9e2184,7ab934cb-2c59-48b0-b9c3-d43ab49e52ca,breakfast,229,5.1,23.4,9.3,medium,2025-03-29T00:01:14.254202
b89d9ced-5f16-444f-b65e-83ddbb5c1ad5,7ab934cb-2c59-48b0-b9c3-d43ab49e52ca,snack,781,12.9,80.6,21.1,low,2025-04-23T00:01:14.254209
34886567-8f5d-4e59-b481-ba8cc4b452ac,7ab934cb-2c59-48b0-b9c3-d43ab49e52ca,snack,242,10.8,56.6,29.6,medium,2025-04-04T00:01:14.254216
cf082f75-9e49-45c6-9f17-2785771ab8f1,7ab934cb-2c59-48b0-b9c3-d43ab49e52ca,snack,780,17.2,90.8,22.5,medium,2025-04-08T00:01:14.254223
e438328d-c667-4fb4-8bee-8d0f7b819051,7ab934cb-2c59-48b0-b9c3-d43ab49e52ca,lunch,638,13.5,43.4,13.2,medium,2025-04-21T00:01:14.254229
ce30724f-c978-4324-ad00-eaacf306945c,0bcd02b9-d1cb-4c3f-981f-102fd86e4ffc,dinner,325,34.4,41.4,6.7,medium,2025-04-20T00:01:14.254237
a013747a-9736-446d-af91-d830206b6e0e,0bcd02b9-d1cb-4c3f-981f-102fd86e4ffc,lunch,531,35.6,67.7,25.6,low,2025-04-11T00:01:14.254244
984c1b8f-1b21-4ce3-a25f-b10e86345bec,0bcd02b9-d1cb-4c3f-981f-102fd86e4ffc,snack,705,8.6,23.3,17.7,low,2025-04-23T00:01:14.254251
c437f3fb-84c3-4004-aec3-5a5f5596d73a,de24d924-6084-455a-9aed-272a4edf7cc4,lunch,361,23.1,45.4,13.3,low,2025-04-02T00:01:14.254258
4fe7de52-50a2-444b-9c1c-b7924ec8583d,de24d924-6084-455a-9aed-272a4edf7cc4,lunch,778,18.3,76.5,8.0,low,2025-04-07T00:01:14.254265
8372257c-7f14-43fa-9631-6fefb66a69f4,de24d924-6084-455a-9aed-272a4edf7cc4,breakfast,672,11.6,91.3,15.7,high,2025-04-18T00:01:14.254272
69211b5a-ba37-4bad-a70b-7b2ef7de7c40,de24d924-6084-455a-9aed-272a4edf7cc4,breakfast,514,20.6,27.0,13.6,low,2025-04-14T00:01:14.254279
1ca96bee-4151-44ee-8596-81b159ea3029,de24d924-6084-455a-9aed-272a4edf7cc4,breakfast,510,8.0,30.0,16.0,medium,2025-04-03T00:01:14.254286
49451c86-bcc0-4fd9-900c-250d6a6c21c2,de24d924-6084-455a-9aed-272a4edf7cc4,dinner,201,18.7,91.9,20.2,high,2025-04-18T00:01:14.254292
a6791cba-64ad-49bd-b711-d967e3a483a4,698ed02c-62e1-4406-8dab-f89e39b5540b,dinner,329,34.5,99.1,23.6,high,2025-04-12T00:01:14.254301
417eff00-c6dc-4add-81b0-a0fc95bed6ac,698ed02c-62e1-4406-8dab-f89e39b5540b,breakfast,824,12.3,89.1,26.9,low,2025-04-19T00:01:14.254307
2aba038a-ed7c-416a-87bd-3e70913e032c,698ed02c-62e1-4406-8dab-f89e39b5540b,snack,692,14.2,74.7,20.9,low,2025-04-02T00:01:14.254314
1cd2c2db-7ae8-4055-8975-20fd5b7ce3e9,698ed02c-62e1-4406-8dab-f89e39b5540b,breakfast,301,36.0,63.3,7.3,medium,2025-04-08T00:01:14.254321
1ea12f36-476f-4513-a9fa-98dd339cfa49,d7bc0021-0927-43e4-b6fe-3f89520383c2,snack,893,17.3,89.3,13.1,medium,2025-03-25T00:01:14.254328
8ae86dfe-cc92-47d9-87f4-0d2778be2ff6,d7bc0021-0927-43e4-b6fe-3f89520383c2,snack,794,25.5,96.6,20.8,high,2025-03-28T00:01:14.254334
16f89d42-7325-4ab8-b4d9-f88a250391f5,d7bc0021-0927-43e4-b6fe-3f89520383c2,lunch,438,21.8,29.8,21.0,high,2025-04-08T00:01:14.254341
4082b9e9-53c8-4121-ba38-699b6e85f353,7606493f-e61e-4bc0-aca7-aaecb8de44a2,breakfast,293,34.6,73.1,5.5,medium,2025-03-26T00:01:14.254349
9eedd560-b711-41f4-b8f3-450234000a71,7606493f-e61e-4bc0-aca7-aaecb8de44a2,breakfast,555,37.2,44.3,23.9,low,2025-03-24T00:01:14.254355
b91eb125-d7a3-4208-b08c-0daef4694f1e,7606493f-e61e-4bc0-aca7-aaecb8de44a2,breakfast,277,16.1,72.0,5.7,medium,2025-04-11T00:01:14.254363
5349f4c9-9b2f-483b-a5bc-717efa07e3aa,7606493f-e61e-4bc0-aca7-aaecb8de44a2,breakfast,543,35.5,42.1,13.9,low,2025-04-17T00:01:14.254370
f1227ebf-38c3-447a-96c5-25f3d7a27aeb,7606493f-e61e-4bc0-aca7-aaecb8de44a2,breakfast,606,33.1,49.2,12.8,low,2025-04-23T00:01:14.254376
d98a8b0d-e4d2-406f-906b-6c0974a92209,76a70a68-948d-47ec-8b81-747e365261e6,lunch,775,26.5,28.1,15.1,low,2025-04-08T00:01:14.254384
a92e619d-b155-45c6-8c1a-00241addc4a3,76a70a68-948d-47ec-8b81-747e365261e6,breakfast,417,27.5,46.4,25.0,high,2025-03-28T00:01:14.254391
d9594d23-2d08-438e-b6ac-319c01a1f6e0,76a70a68-948d-47ec-8b81-747e365261e6,dinner,740,22.1,25.8,21.0,medium,2025-03-26T00:01:14.254398
8df1601b-40e5-4719-9ef7-fa766a3363c1,d45514b9-156e-4e55-90b9-3183a71c0620,snack,841,26.5,84.4,19.4,high,2025-04-22T00:01:14.254405
0498406b-43de-4b4e-936a-d201a0be339a,d45514b9-156e-4e55-90b9-3183a71c0620,dinner,803,25.3,38.2,27.5,medium,2025-04-09T00:01:14.254412
adf2b28c-adf1-465c-91c3-f885c1cc8f82,d45514b9-156e-4e55-90b9-3183a71c0620,snack,265,27.8,83.5,15.6,high,2025-04-14T00:01:14.254419
0e5ba6f6-138f-403a-a5c7-8516bf8e19a5,d45514b9-156e-4e55-90b9-3183a71c0620,lunch,212,13.5,68.5,26.8,medium,2025-04-10T00:01:14.254426
64a3d794-a545-49e2-892f-97417697e275,d45514b9-156e-4e55-90b9-3183a71c0620,dinner,644,29.6,20.6,28.0,medium,2025-04-23T00:01:14.254433
850e712d-2dda-4d22-8511-fc4e05a3e81a,189ce321-ae91-4d38-9551-06920b97f6f1,lunch,761,33.5,70.1,19.6,low,2025-03-31T00:01:14.254440
64957b93-cdce-462b-835d-ee3d756fdc59,189ce321-ae91-4d38-9551-06920b97f6f1,snack,416,16.4,46.1,17.8,high,2025-04-21T00:01:14.254447
6c268e03-f05b-4d58-a05e-42097cbbf452,189ce321-ae91-4d38-9551-06920b97f6f1,dinner,778,16.3,33.5,12.9,high,2025-04-07T00:01:14.254454
99b8137d-e1e3-4dcc-9fd2-72c7751da212,5ae3c9b9-ee11-458e-8dbd-fce311e709a0,breakfast,278,11.3,86.6,27.4,medium,2025-04-01T00:01:14.254462
4b2762eb-7df7-448e-a8e7-819095099b4a,5ae3c9b9-ee11-458e-8dbd-fce311e709a0,lunch,654,8.5,30.3,12.9,medium,2025-04-05T00:01:14.254468
39c7fb4a-8c88-41ff-8af6-d91f387b39c6,5ae3c9b9-ee11-458e-8dbd-fce311e709a0,dinner,288,10.7,78.9,12.9,high,2025-04-19T00:01:14.254475
73f2783e-0f9d-4165-b9eb-dd3a1e71de8b,5ae3c9b9-ee11-458e-8dbd-fce311e709a0,snack,349,34.4,43.7,18.4,high,2025-04-11T00:01:14.254481
9d512206-540f-4b0a-b96d-f1b69aec0a09,5ae3c9b9-ee11-458e-8dbd-fce311e709a0,breakfast,368,39.6,33.5,26.0,high,2025-04-08T00:01:14.254488
0c1136c7-97eb-4a61-8140-7675a9796605,5ae3c9b9-ee11-458e-8dbd-fce311e709a0,snack,773,31.6,57.1,14.1,high,2025-04-23T00:01:14.254495
de23cdda-14fa-4515-bba6-e09e64448753,cbe7611f-e18b-4cc2-8ace-39bbe11009d0,snack,317,22.7,29.6,16.0,low,2025-04-16T00:01:14.254501
316ee227-1264-41b0-9f2e-16702bd5f704,cbe7611f-e18b-4cc2-8ace-39bbe11009d0,dinner,487,17.7,62.7,19.4,low,2025-04-13T00:01:14.254508
35dd97c0-68c7-4bd0-8a55-a626da00b829,cbe7611f-e18b-4cc2-8ace-39bbe11009d0,dinner,503,8.5,93.5,9.2,low,2025-04-20T00:01:14.254515
8c7cffc8-ef4b-4ae7-9031-123589be61c4,cbe7611f-e18b-4cc2-8ace-39bbe11009d0,lunch,377,21.3,87.8,24.0,medium,2025-04-15T00:01:14.254522
954ad44f-2cfa-465f-87ab-9b72fbe129b3,6758c2bf-0ad5-4fbf-832d-4c1d1cabe150,snack,571,6.9,67.7,11.7,medium,2025-04-07T00:01:14.254529
2ab85a60-34fa-4962-83da-109c8d51a0ab,6758c2bf-0ad5-4fbf-832d-4c1d1cabe150,dinner,312,15.7,87.7,26.1,medium,2025-04-04T00:01:14.254536
b802365b-c71e-487c-b1ba-e091c44953bb,6758c2bf-0ad5-4fbf-832d-4c1d1cabe150,snack,389,11.4,35.8,7.9,high,2025-03-27T00:01:14.254543
0cb92a5a-3080-434e-9d54-e506e8979cb0,6758c2bf-0ad5-4fbf-832d-4c1d1cabe150,snack,474,18.4,88.8,10.4,high,2025-04-21T00:01:14.254552
a6abaae3-e7e6-4226-8564-b36a224679d9,6758c2bf-0ad5-4fbf-832d-4c1d1cabe150,lunch,459,12.4,84.6,13.1,medium,2025-04-21T00:01:14.254558
763f1a8e-9ca8-4063-b9f1-2878e9e67ee0,6758c2bf-0ad5-4fbf-832d-4c1d1cabe150,snack,429,5.3,31.1,14.0,low,2025-04-23T00:01:14.254564
5c784e86-3f0e-46a3-89b3-ad2543f2f15a,2a59b005-b642-4961-b8d3-ba191ea39731,snack,448,20.0,79.0,11.1,medium,2025-03-30T00:01:14.254572
2f4484b2-4533-4e1a-92cb-9280746ac43a,2a59b005-b642-4961-b8d3-ba191ea39731,dinner,382,34.7,55.4,7.3,low,2025-04-17T00:01:14.254578
230369dd-e23d-41bc-9832-7952525442c3,2a59b005-b642-4961-b8d3-ba191ea39731,lunch,623,25.2,67.5,8.1,high,2025-04-01T00:01:14.254585
18041b10-a55a-4b98-9f26-9283f290ca34,4aea7520-7983-407b-a9d7-ddb4f488612c,dinner,581,5.5,55.7,22.4,high,2025-04-23T00:01:14.254593
2fac8c93-c296-4057-ad0c-32c6830ca3e1,4aea7520-7983-407b-a9d7-ddb4f488612c,lunch,207,6.5,76.5,24.5,high,2025-04-21T00:01:14.254599
1945a6e7-babd-4b6f-8f9d-d7bee30fbc4c,4aea7520-7983-407b-a9d7-ddb4f488612c,snack,743,10.4,68.4,28.1,low,2025-03-30T00:01:14.254606
804ae681-7059-4e74-a917-d3050f2f7a35,7c02d1f3-c2ce-496e-8b1c-1cb9e4a8a965,dinner,213,25.1,77.8,28.4,high,2025-04-11T00:01:14.254613
961fd8a4-04bd-40ef-a96b-7dd6d76f3417,7c02d1f3-c2ce-496e-8b1c-1cb9e4a8a965,breakfast,690,33.4,44.5,7.1,low,2025-04-02T00:01:14.254620
f8f093b2-5ed2-4890-87a2-1953af31fbb4,7c02d1f3-c2ce-496e-8b1c-1cb9e4a8a965,dinner,470,32.6,93.9,20.6,medium,2025-03-27T00:01:14.254626
8899248e-b129-4871-86eb-beef86ecd75a,7c02d1f3-c2ce-496e-8b1c-1cb9e4a8a965,dinner,702,33.8,95.6,12.9,medium,2025-03-29T00:01:14.254633
fac53c3d-5c7a-4c5a-ae5b-db56abfc4a93,48306aab-19f1-44fe-ab33-ccfdced756be,breakfast,432,10.3,89.9,25.3,high,2025-03-31T00:01:14.254641
8cd36a94-fe08-4f36-b0e0-a770f50a3980,48306aab-19f1-44fe-ab33-ccfdced756be,snack,522,36.2,30.8,22.9,low,2025-04-08T00:01:14.254649
63cd4552-3430-427f-ae68-8d1b873ceae1,48306aab-19f1-44fe-ab33-ccfdced756be,dinner,469,25.3,67.7,8.2,low,2025-03-24T00:01:14.254656
d860e80e-d4a5-4817-a1ca-f53b210c3132,48306aab-19f1-44fe-ab33-ccfdced756be,lunch,540,7.5,41.7,21.1,medium,2025-04-14T00:01:14.254664
d2d51889-f85f-45f3-a944-b31909766e53,29e811e8-a824-4ecd-a0e6-9264323bbc48,breakfast,357,13.7,51.1,6.7,medium,2025-04-01T00:01:14.254672
8f3a2b13-c315-4277-b5c0-7f8a28c46b71,29e811e8-a824-4ecd-a0e6-9264323bbc48,snack,588,16.2,53.7,28.9,high,2025-03-31T00:01:14.254679
8842a692-76f7-4a60-9558-3f940c8290ac,29e811e8-a824-4ecd-a0e6-9264323bbc48,snack,466,8.4,79.8,14.0,medium,2025-03-24T00:01:14.254685
21c9ab14-4f7a-4363-90e4-5fdd93867912,29e811e8-a824-4ecd-a0e6-9264323bbc48,lunch,614,13.8,65.2,7.4,high,2025-04-22T00:01:14.254692
239f0002-5ce2-456c-a5f1-ea3f7f71f6cb,29e811e8-a824-4ecd-a0e6-9264323bbc48,dinner,654,29.6,28.2,21.6,high,2025-04-15T00:01:14.254698
de5b39ce-a55e-4d06-ad27-e02e1ba6f05f,29e811e8-a824-4ecd-a0e6-9264323bbc48,dinner,465,5.3,27.2,23.9,low,2025-04-03T00:01:14.254705
ae454f41-fef3-4cb0-81aa-5ce80f571b2b,5521239d-4c1f-4399-96ac-7c628536f6b1,lunch,821,27.2,29.4,16.6,low,2025-03-26T00:01:14.254712
1b694aaa-c3b1-4193-a523-2226ddf5eeba,5521239d-4c1f-4399-96ac-7c628536f6b1,dinner,603,5.5,44.0,23.5,medium,2025-04-17T00:01:14.254719
88a6901d-00da-4d23-9d0e-a89fc823df99,5521239d-4c1f-4399-96ac-7c628536f6b1,dinner,801,33.3,30.5,6.7,low,2025-04-13T00:01:14.254725
e18357a6-acf7-4d00-ba57-addf2489725a,5521239d-4c1f-4399-96ac-7c628536f6b1,snack,851,7.1,20.1,15.3,low,2025-03-25T00:01:14.254733
e46450ef-0ca9-4d0f-96fa-09a737024331,c5319c24-170f-41e1-9a7c-4062d43af82b,lunch,753,5.2,23.4,23.0,medium,2025-04-14T00:01:14.254740
8b3f7f02-20da-426a-b34c-7988be695342,c5319c24-170f-41e1-9a7c-4062d43af82b,lunch,239,14.0,30.9,27.8,low,2025-04-15T00:01:14.254746
21842094-afb3-4882-9dce-8227674b09df,c5319c24-170f-41e1-9a7c-4062d43af82b,dinner,293,24.2,70.0,20.9,high,2025-04-21T00:01:14.254753
344f1943-2793-431b-91fe-53596e6eb8d3,c5319c24-170f-41e1-9a7c-4062d43af82b,lunch,573,29.4,30.6,5.7,medium,2025-04-16T00:01:14.254760
6f27e00f-185d-4818-bbc6-04be8b2dbb2e,c5319c24-170f-41e1-9a7c-4062d43af82b,snack,377,34.1,26.1,11.4,low,2025-04-01T00:01:14.254766
fb7d305f-e0e1-42a2-9c50-5d8db5c23d66,04692488-e97a-4b20-8709-a71def133782,dinner,512,39.4,81.8,23.2,low,2025-04-09T00:01:14.254774
00760f04-8d0f-414d-854f-1c3554001795,04692488-e97a-4b20-8709-a71def133782,dinner,375,12.3,73.0,20.0,high,2025-04-11T00:01:14.254781
7a33e3d4-4e8f-404c-a3c6-cf26cec94866,04692488-e97a-4b20-8709-a71def133782,breakfast,376,22.1,51.1,18.1,medium,2025-04-01T00:01:14.254788
34eae59d-5891-409b-8e6a-dd91eeab7078,04692488-e97a-4b20-8709-a71def133782,dinner,575,28.7,91.8,5.1,low,2025-03-24T00:01:14.254794
1990d067-6f23-4fe3-ac61-1dc185f10cf8,04692488-e97a-4b20-8709-a71def133782,snack,740,37.0,59.1,23.6,low,2025-04-21T00:01:14.254801
ef31d48a-1bce-45c9-aba4-45f75f2a0be1,04692488-e97a-4b20-8709-a71def133782,dinner,863,10.7,92.6,20.9,high,2025-04-18T00:01:14.254807
9c46a2f5-2947-45d4-8315-233cc2accd8d,de1a430b-e98f-46b4-aafd-5c79ccfc64e7,snack,689,30.2,47.5,14.7,high,2025-04-13T00:01:14.254816
